Date,Shown,Clicked,Converted,Avg_cost_per_click,Total_revenue,Ad_group,Region,Device_type,CTR
31-05-2018,88362,3874,32,1.09,965.52,ad_group_4,Europe,Mobile,0.0438
18-04-2018,66450,1662,51,0.91,520.02,ad_group_5,North America,Mobile,0.025
31-05-2020,56309,2615,51,1.05,461.61,ad_group_5,Europe,Desktop,0.0464
28-01-2018,56905,3529,60,1.18,1063.37,ad_group_3,Europe,Desktop,0.062
04-02-2020,66020,4632,69,0.82,1009.29,ad_group_3,South America,Mobile,0.0702
17-11-2019,98776,4233,37,1.16,432.25,ad_group_3,Europe,Mobile,0.0429
05-06-2016,96425,4550,61,0.88,723.01,ad_group_3,North America,Mobile,0.0472
21-11-2019,52023,3850,34,1.11,447.78,ad_group_2,Asia,Mobile,0.074
23-01-2015,63076,2275,50,1.11,829.18,ad_group_2,North America,Mobile,0.0361
23-12-2015,91747,1309,39,0.94,686.39,ad_group_5,Europe,Mobile,0.0143
15-01-2015,2921,124,68,0.65,5373.76,AdGroup_24,South,Tablet,0.1232
01-07-2018,89330,3850,39,0.87,1068.16,ad_group_5,Asia,Desktop,0.0431
05-08-2018,59944,3928,56,1.06,400.81,ad_group_1,Asia,Desktop,0.0655
24-06-2019,67533,1939,57,1.17,938.31,ad_group_1,Europe,Mobile,0.0287
04-07-2016,90870,4639,67,1.19,980.78,ad_group_3,North America,Desktop,0.0511
07-12-2015,94035,4154,46,0.8,478.78,ad_group_2,Europe,Desktop,0.0442
07-03-2016,83937,4474,68,0.86,1146.28,ad_group_4,Asia,Mobile,0.0533
18-04-2016,68676,2566,51,0.91,475.47,ad_group_2,Europe,Mobile,0.0374
06-08-2015,60786,3275,41,0.96,798.96,ad_group_4,South America,Mobile,0.0539
30-06-2017,74453,4961,56,0.85,959.67,ad_group_2,North America,Mobile,0.0666
12-05-2018,95145,1500,56,0.8,991.71,ad_group_1,Europe,Desktop,0.0158
15-01-2015,2112,131,94,1.27,1461.49,AdGroup_10,East,Mobile,0.0405
08-10-2017,94473,4110,62,0.98,970.5,ad_group_2,North America,Mobile,0.0435
15-08-2017,66141,2930,35,1.15,525.54,ad_group_4,North America,Desktop,0.0443
09-11-2019,66941,1502,67,1.08,485.88,ad_group_5,Asia,Mobile,0.0224
04-04-2015,59461,2345,33,1.17,567.24,ad_group_2,Asia,Mobile,0.0394
05-10-2017,64326,3817,57,1.2,749.47,ad_group_1,Europe,Desktop,0.0593
06-12-2017,85515,4970,45,0.81,573.28,ad_group_1,South America,Desktop,0.0581
28-12-2017,59966,2635,33,1.08,412.8,ad_group_3,South America,Mobile,0.0439
15-01-2015,1511,124,104,2.41,9165.13,AdGroup_10,South,Tablet,0.0146
01-08-2018,83858,2081,47,0.9,1109.99,ad_group_5,Asia,Desktop,0.0248
27-11-2016,94678,3459,40,1.08,958.06,ad_group_2,South America,Desktop,0.0365
14-01-2018,66045,3054,66,0.83,449.57,ad_group_5,North America,Desktop,0.0462
23-09-2017,92809,2130,59,1.04,427.27,ad_group_1,Asia,Mobile,0.023
29-12-2018,63370,2713,58,0.86,1156.03,ad_group_5,North America,Mobile,0.0428
07-08-2019,86963,3519,48,0.81,925.5,ad_group_3,North America,Desktop,0.0405
03-06-2015,56622,2778,59,0.86,637.05,ad_group_1,Europe,Mobile,0.0491
04-01-2018,63173,2578,52,1.13,852.9,ad_group_2,Asia,Mobile,0.0408
04-09-2015,89681,1779,30,0.82,641.58,ad_group_5,North America,Desktop,0.0198
15-01-2015,2113,599,24,2.21,3601.53,AdGroup_35,West,Mobile,0.1103
28-02-2017,90623,3462,50,0.93,832.96,ad_group_1,Europe,Desktop,0.0382
03-08-2016,74956,2840,44,1.16,612.82,ad_group_2,Europe,Mobile,0.0379
10-01-2019,69818,3111,32,1.13,1057.36,ad_group_4,Europe,Desktop,0.0446
04-12-2016,71954,4178,36,0.91,525.93,ad_group_4,Asia,Mobile,0.0581
27-04-2018,92246,3654,36,0.88,1124.41,ad_group_1,Asia,Desktop,0.0396
19-07-2018,51413,3664,67,1.07,777.65,ad_group_3,Asia,Mobile,0.0713
15-06-2017,89235,1970,44,1.14,861.94,ad_group_4,Europe,Desktop,0.0221
23-03-2020,68335,1499,38,1.11,1107.41,ad_group_3,Europe,Mobile,0.0219
14-06-2018,82992,4216,49,0.97,564.71,ad_group_3,South America,Mobile,0.0508
02-05-2016,63813,4593,54,0.82,983.59,ad_group_3,Europe,Mobile,0.072
13-06-2019,84368,2909,35,0.89,934.01,ad_group_1,North America,Mobile,0.0345
13-07-2016,63442,1724,58,0.87,907,ad_group_1,South America,Mobile,0.0272
15-02-2018,62030,3322,63,1.18,466.87,ad_group_4,South America,Mobile,0.0536
15-01-2015,2474,87,112,2.52,4224.04,AdGroup_19,West,Desktop,0.0408
24-01-2018,70487,2040,59,1.03,499.68,ad_group_1,Asia,Desktop,0.0289
12-03-2017,65303,1457,68,0.95,525.04,ad_group_4,South America,Desktop,0.0223
10-11-2019,94320,4818,44,1.04,861.73,ad_group_4,South America,Desktop,0.0511
27-05-2016,52402,4455,44,0.81,1077.82,ad_group_4,South America,Desktop,0.085
25-09-2016,90481,1512,61,1,1022.65,ad_group_1,North America,Desktop,0.0167
17-06-2020,73607,4675,43,0.89,676.75,ad_group_2,North America,Mobile,0.0635
23-07-2019,76241,3720,56,0.84,1026.93,ad_group_1,North America,Mobile,0.0488
09-10-2017,80804,3258,52,1.14,981.77,ad_group_5,North America,Desktop,0.0403
15-04-2020,65856,1699,60,0.9,490.87,ad_group_2,South America,Desktop,0.0258
17-11-2018,93023,1802,56,0.95,569.78,ad_group_4,Asia,Desktop,0.0194
24-02-2018,90637,4009,47,0.96,793.47,ad_group_2,South America,Mobile,0.0442
01-03-2017,59338,4448,30,1.12,674.17,ad_group_3,South America,Desktop,0.075
15-01-2015,4546,473,108,1.67,7847.12,AdGroup_21,East,Desktop,0.0791
27-04-2015,69611,4320,69,0.84,522.52,ad_group_2,Asia,Mobile,0.0621
06-02-2019,88224,1815,36,1.12,591.06,ad_group_4,South America,Desktop,0.0206
10-01-2017,55267,2261,32,0.94,862.9,ad_group_4,Asia,Desktop,0.0409
15-01-2015,2099,89,40,0.65,9146.31,AdGroup_17,North,Mobile,0.0359
28-05-2020,58516,4644,36,1.17,1176.21,ad_group_1,Asia,Mobile,0.0794
17-12-2017,58426,3095,35,1.2,643.72,ad_group_4,Europe,Desktop,0.053
16-06-2019,57171,1091,47,1.04,933.58,ad_group_1,Europe,Desktop,0.0191
16-12-2019,92390,1142,35,1.01,601.92,ad_group_5,South America,Desktop,0.0124
10-04-2017,71783,4463,43,1.02,1031.03,ad_group_2,Asia,Desktop,0.0622
30-04-2015,53266,2051,61,1,1188.46,ad_group_4,Europe,Mobile,0.0385
18-10-2016,85876,1509,61,1.11,892.25,ad_group_2,Europe,Desktop,0.0176
15-01-2015,918,470,57,0.35,1843.75,AdGroup_15,North,Tablet,0.1241
15-01-2015,4082,565,104,3.16,8989.58,AdGroup_11,East,Tablet,0.1683
15-01-2015,1070,53,105,1.57,2059.3,AdGroup_30,North,Tablet,0.1281
27-09-2016,90145,2734,53,1.07,796.13,ad_group_1,Asia,Mobile,0.0303
05-01-2016,70986,4886,43,1.12,697.01,ad_group_5,Europe,Desktop,0.0688
26-09-2015,98607,4975,42,0.9,1079.87,ad_group_4,South America,Desktop,0.0505
17-10-2016,93253,1732,36,1.08,549.37,ad_group_4,Asia,Desktop,0.0186
15-01-2015,3765,356,92,3.29,3032.78,AdGroup_17,South,Desktop,0.1477
24-07-2017,54293,3495,33,1.18,1041.7,ad_group_1,South America,Desktop,0.0644
02-04-2017,76116,4410,41,1.05,623.81,ad_group_5,Europe,Mobile,0.0579
16-05-2017,67612,3104,69,1.02,548.89,ad_group_4,North America,Desktop,0.0459
16-02-2015,54684,2405,32,0.95,1006.07,ad_group_5,Europe,Desktop,0.044
05-10-2018,86905,2234,68,1.03,836.6,ad_group_4,North America,Mobile,0.0257
02-06-2017,77801,1133,52,1.18,880.98,ad_group_5,Asia,Mobile,0.0146
18-09-2017,93161,1796,65,0.92,852.08,ad_group_5,Asia,Desktop,0.0193
26-05-2017,93037,2753,37,1.04,532.44,ad_group_4,South America,Mobile,0.0296
12-02-2017,60276,4855,55,0.9,869.73,ad_group_4,Asia,Desktop,0.0805
04-05-2018,97003,3662,68,0.95,580.59,ad_group_5,South America,Desktop,0.0378
31-01-2018,56420,2592,51,0.82,734.38,ad_group_2,Asia,Mobile,0.0459
05-01-2015,84615,4151,37,1.06,570.72,ad_group_2,Europe,Mobile,0.0491
15-01-2015,2684,87,94,1.77,4543.37,AdGroup_23,North,Desktop,0.1102
30-09-2017,65122,2724,66,1.17,1024.42,ad_group_1,North America,Mobile,0.0418
15-05-2019,91591,4840,48,1.04,736.07,ad_group_3,Europe,Mobile,0.0528
15-01-2015,2841,55,97,2.93,1051.47,AdGroup_19,South,Desktop,0.0745
21-09-2015,58941,4890,49,1.18,528.25,ad_group_5,North America,Desktop,0.083
15-01-2015,662,56,13,1.69,817.26,AdGroup_9,North,Mobile,0.0514
04-09-2016,71115,1757,36,1.12,400.81,ad_group_3,South America,Desktop,0.0247
19-03-2016,62324,4154,47,1.02,873.15,ad_group_4,North America,Mobile,0.0667
29-09-2017,59812,4862,45,0.82,1012.15,ad_group_3,North America,Mobile,0.0813
13-12-2017,79479,4030,70,0.98,591.2,ad_group_3,North America,Mobile,0.0507
15-01-2015,4135,230,24,1.18,1553.78,AdGroup_33,North,Mobile,0.1168
17-04-2017,65986,3842,38,1.11,679.99,ad_group_1,Asia,Mobile,0.0582
12-11-2016,82685,2614,41,0.97,1088.3,ad_group_2,Asia,Mobile,0.0316
12-09-2019,64868,3669,70,1.06,648.12,ad_group_4,Europe,Desktop,0.0566
01-11-2015,61737,1613,41,0.9,1110.71,ad_group_5,Europe,Mobile,0.0261
27-09-2018,58853,2645,66,1.17,1002.53,ad_group_3,Europe,Mobile,0.0449
15-01-2015,4768,462,26,2.95,3273.81,AdGroup_11,North,Tablet,0.1407
10-11-2015,84891,3056,55,1.07,1048.33,ad_group_2,Europe,Desktop,0.036
30-05-2015,55124,4110,35,0.9,648.23,ad_group_5,Asia,Mobile,0.0746
22-02-2018,91349,3458,62,1.18,999.99,ad_group_5,Asia,Desktop,0.0379
28-04-2018,82211,3369,60,1.03,606.63,ad_group_1,North America,Desktop,0.041
28-07-2016,82401,4730,54,1.02,570.43,ad_group_3,Asia,Mobile,0.0574
18-09-2019,77792,2923,57,0.83,1134.49,ad_group_3,Asia,Mobile,0.0376
16-08-2019,52723,3899,40,1.04,504.03,ad_group_2,North America,Desktop,0.074
20-02-2015,94525,4625,65,0.95,628.27,ad_group_1,South America,Mobile,0.0489
03-05-2017,98925,1135,30,0.81,1079.44,ad_group_2,Europe,Mobile,0.0115
05-06-2020,74852,1357,65,0.92,1034.94,ad_group_1,Asia,Desktop,0.0181
27-12-2016,98062,2971,56,0.91,569.59,ad_group_3,Asia,Mobile,0.0303
29-12-2019,98738,1674,53,1.02,625.74,ad_group_4,Europe,Desktop,0.017
13-04-2017,66595,4275,32,0.85,849.77,ad_group_5,Asia,Desktop,0.0642
20-01-2018,63681,4813,46,0.9,786.92,ad_group_2,South America,Desktop,0.0756
12-03-2018,96868,1187,42,0.8,718.68,ad_group_5,North America,Mobile,0.0123
21-03-2020,93978,2179,40,0.83,564.2,ad_group_3,Asia,Desktop,0.0232
29-08-2017,73493,3899,40,1.03,452.46,ad_group_5,Asia,Mobile,0.0531
04-02-2016,95060,3915,62,0.94,907.55,ad_group_4,North America,Desktop,0.0412
20-01-2015,98869,2652,60,0.85,737.41,ad_group_1,Asia,Mobile,0.0268
15-11-2016,56379,1537,41,1,823.95,ad_group_3,South America,Desktop,0.0273
05-02-2015,64137,1439,30,1.16,502.07,ad_group_2,South America,Mobile,0.0224
15-01-2015,4413,329,28,2.37,7261.55,AdGroup_23,South,Desktop,0.1049
08-06-2016,68434,2860,63,1.14,793.96,ad_group_4,North America,Desktop,0.0418
09-07-2017,73280,1930,57,1,1101.12,ad_group_5,North America,Desktop,0.0263
16-01-2020,98244,1467,52,1.04,431.54,ad_group_3,South America,Mobile,0.0149
05-03-2020,55579,4101,37,1.13,716.92,ad_group_5,South America,Desktop,0.0738
21-06-2016,63703,4231,65,0.97,1184.71,ad_group_2,South America,Mobile,0.0664
02-09-2019,65615,4435,38,0.93,704.49,ad_group_4,Europe,Desktop,0.0676
15-01-2015,809,320,38,2.57,6605.44,AdGroup_30,West,Mobile,0.1172
03-09-2015,86231,4361,56,1.09,972.67,ad_group_3,Asia,Mobile,0.0506
23-02-2017,71138,1062,46,1.02,610.59,ad_group_3,Europe,Mobile,0.0149
10-11-2018,58280,1759,42,1.05,458.93,ad_group_2,Europe,Desktop,0.0302
04-06-2015,96933,3728,58,0.95,1168.2,ad_group_4,North America,Desktop,0.0385
14-08-2019,79096,3329,48,1,852.86,ad_group_3,South America,Desktop,0.0421
17-09-2016,63958,1157,38,0.95,797.63,ad_group_4,South America,Desktop,0.0181
15-01-2015,3789,182,27,0.75,6932.16,AdGroup_26,South,Tablet,0.1469
08-09-2018,67317,4202,51,0.93,781.12,ad_group_3,South America,Mobile,0.0624
23-07-2016,99947,3415,66,1.14,427.46,ad_group_1,North America,Desktop,0.0342
25-10-2019,57319,3120,52,1.11,927.25,ad_group_3,South America,Desktop,0.0544
22-12-2019,54660,1267,53,0.97,594.57,ad_group_5,North America,Mobile,0.0232
15-01-2015,2283,216,68,1.81,3540.99,AdGroup_7,East,Mobile,0.0254
08-05-2015,80223,1588,50,1.13,530.22,ad_group_4,Europe,Mobile,0.0198
15-01-2015,3275,570,17,1.62,3468.85,AdGroup_34,West,Mobile,0.0335
15-01-2015,4721,413,68,1.02,5185.99,AdGroup_1,East,Desktop,0.1752
07-09-2017,63090,2426,38,0.92,664.65,ad_group_5,South America,Mobile,0.0385
10-07-2015,64357,4880,52,0.93,669.53,ad_group_4,South America,Desktop,0.0758
13-02-2018,91741,2836,36,1.15,966.77,ad_group_2,North America,Desktop,0.0309
19-09-2017,61131,1742,33,0.84,1102.61,ad_group_5,North America,Desktop,0.0285
30-11-2016,92006,1812,65,1.17,590.72,ad_group_3,South America,Desktop,0.0197
29-08-2016,53969,3574,58,1.02,999.68,ad_group_1,Europe,Mobile,0.0662
30-06-2015,52733,2210,31,0.9,668.17,ad_group_3,South America,Desktop,0.0419
29-10-2015,56881,2318,41,0.98,861.79,ad_group_5,Asia,Desktop,0.0408
26-11-2017,58914,3702,57,0.9,406.23,ad_group_4,South America,Desktop,0.0628
15-01-2015,1433,446,24,0.53,2147.66,AdGroup_32,North,Tablet,0.1619
05-12-2017,57306,2874,55,0.88,480.78,ad_group_1,Asia,Mobile,0.0502
28-05-2018,88031,3886,36,0.96,1175.09,ad_group_3,Asia,Desktop,0.0441
17-01-2015,70712,3514,50,1.02,563.24,ad_group_1,North America,Desktop,0.0497
15-01-2015,1730,380,63,2.46,5894.85,AdGroup_34,South,Desktop,0.0448
30-06-2016,87720,1432,46,1.07,1136.76,ad_group_3,South America,Mobile,0.0163
20-10-2016,75408,1436,55,0.99,550.83,ad_group_3,South America,Desktop,0.019
15-01-2015,3117,290,95,2.21,6689.33,AdGroup_12,South,Desktop,0.0735
15-01-2015,4180,543,81,3.06,323.32,AdGroup_26,South,Desktop,0.0545
13-02-2019,90227,3144,48,1.04,688.99,ad_group_4,North America,Desktop,0.0348
17-08-2017,60440,2938,43,0.83,924.71,ad_group_4,Europe,Mobile,0.0486
08-03-2017,93520,3526,60,0.89,686.82,ad_group_1,Asia,Mobile,0.0377
14-08-2015,84802,1723,56,1.06,837.32,ad_group_3,Europe,Desktop,0.0203
15-01-2015,2436,229,50,0.22,8858.75,AdGroup_8,North,Mobile,0.0141
05-12-2019,94959,1746,66,1.14,1003.93,ad_group_3,North America,Desktop,0.0184
15-01-2015,1201,290,96,2.65,640.86,AdGroup_33,East,Desktop,0.1698
15-01-2015,3258,526,117,3.2,3840.92,AdGroup_9,West,Mobile,0.175
21-08-2019,55937,4526,30,1.14,1171.93,ad_group_1,Asia,Mobile,0.0809
11-11-2017,83783,2690,49,0.8,1026.31,ad_group_5,Asia,Mobile,0.0321
14-04-2016,79401,3843,62,1.03,1078.62,ad_group_4,Europe,Mobile,0.0484
12-08-2017,82433,3450,35,0.81,763.3,ad_group_4,Europe,Desktop,0.0419
15-01-2015,1004,230,70,0.62,2221.97,AdGroup_34,West,Mobile,0.0374
01-10-2016,56572,1220,37,1.13,1196.57,ad_group_4,Asia,Desktop,0.0216
15-01-2015,1893,75,64,2.91,63.52,AdGroup_18,North,Tablet,0.0382
03-05-2018,79136,1075,52,0.9,1113.88,ad_group_5,North America,Mobile,0.0136
04-03-2018,98035,4403,65,0.86,623.37,ad_group_1,Europe,Mobile,0.0449
16-11-2018,57747,2210,35,1.06,527.09,ad_group_4,South America,Desktop,0.0383
15-01-2015,1074,435,35,0.45,1799.14,AdGroup_13,North,Desktop,0.0239
08-03-2019,76256,1384,48,1.17,772.03,ad_group_2,North America,Mobile,0.0181
15-01-2015,1994,309,78,1.02,7954.35,AdGroup_30,South,Mobile,0.1057
24-07-2018,80241,2270,62,1.16,537.12,ad_group_1,Asia,Mobile,0.0283
15-01-2015,4546,311,105,2.06,3091.38,AdGroup_25,West,Mobile,0.1655
23-05-2019,85167,4801,51,0.89,1111.57,ad_group_3,Asia,Desktop,0.0564
10-06-2015,61443,1546,67,0.96,888.51,ad_group_1,North America,Mobile,0.0252
01-09-2019,75482,3243,38,0.98,977.06,ad_group_3,North America,Desktop,0.043
14-08-2017,65908,4821,56,0.81,737.98,ad_group_4,South America,Mobile,0.0731
15-01-2015,4250,582,36,1.01,5216.84,AdGroup_29,South,Desktop,0.1176
27-05-2017,60393,3517,41,0.98,869.47,ad_group_5,South America,Mobile,0.0582
03-04-2020,88056,1834,31,0.83,468.71,ad_group_3,North America,Desktop,0.0208
28-02-2020,63757,1426,62,0.81,650.69,ad_group_5,North America,Mobile,0.0224
09-04-2015,59705,3247,43,0.94,992.59,ad_group_1,South America,Desktop,0.0544
15-01-2015,4000,252,52,2,8105.8,AdGroup_22,East,Desktop,0.0476
11-09-2015,67993,3442,41,0.97,789.7,ad_group_1,South America,Mobile,0.0506
14-04-2015,93209,3439,58,1.05,541.55,ad_group_4,North America,Mobile,0.0369
16-12-2018,59546,2230,56,0.86,893.87,ad_group_3,Europe,Desktop,0.0375
14-12-2018,71915,3992,67,1.02,735.07,ad_group_4,Europe,Desktop,0.0555
07-07-2019,57733,2680,61,1.19,938.19,ad_group_5,North America,Desktop,0.0464
09-08-2016,70436,4330,42,0.82,542.8,ad_group_1,Europe,Desktop,0.0615
19-09-2016,75971,1330,52,1.13,1179.12,ad_group_5,South America,Mobile,0.0175
24-08-2019,91308,3407,44,0.87,662.41,ad_group_5,North America,Desktop,0.0373
15-01-2015,1584,516,51,3.11,848.67,AdGroup_11,East,Tablet,0.1735
08-02-2016,64460,3234,30,0.95,471.4,ad_group_3,North America,Desktop,0.0502
28-02-2018,75515,2356,60,1.03,1020.75,ad_group_2,North America,Mobile,0.0312
10-08-2019,52232,2549,66,1.1,587.74,ad_group_4,Europe,Mobile,0.0488
15-01-2015,1348,82,81,2.45,7201.58,AdGroup_6,North,Mobile,0.1454
15-01-2015,4695,280,49,2.13,2903.11,AdGroup_24,East,Mobile,0.0804
28-03-2016,52739,3967,48,1,954.13,ad_group_3,South America,Desktop,0.0752
20-08-2018,92863,4138,54,0.94,547.74,ad_group_2,Asia,Mobile,0.0446
15-01-2015,2168,320,44,3.26,1872.44,AdGroup_5,South,Tablet,0.0862
30-05-2017,83767,1856,54,0.95,942.03,ad_group_4,Asia,Desktop,0.0222
15-01-2015,835,562,105,2.71,9112.76,AdGroup_29,East,Tablet,0.0501
15-09-2016,71825,2619,38,0.83,542.46,ad_group_2,Europe,Mobile,0.0365
23-11-2019,71591,1791,38,0.8,609.74,ad_group_4,Asia,Desktop,0.025
20-09-2015,57008,2154,50,0.94,1078.65,ad_group_5,North America,Desktop,0.0378
23-06-2019,92522,3530,39,0.98,597.79,ad_group_2,Europe,Mobile,0.0382
09-12-2018,57066,4316,33,1.19,1133.58,ad_group_1,Asia,Mobile,0.0756
23-05-2020,56817,2776,32,1.17,429.9,ad_group_5,Asia,Desktop,0.0489
08-12-2019,52409,3029,33,0.94,914.46,ad_group_4,North America,Mobile,0.0578
02-10-2016,76826,3538,31,1.05,720.35,ad_group_1,Asia,Desktop,0.0461
15-01-2015,3140,146,45,3.1,7826.77,AdGroup_23,West,Mobile,0.1223
13-05-2020,65886,3421,42,1.04,616.67,ad_group_1,Asia,Desktop,0.0519
03-05-2016,85065,3624,41,1.05,529.53,ad_group_1,Europe,Desktop,0.0426
18-01-2020,69516,4935,50,1.1,408.8,ad_group_2,Asia,Mobile,0.071
01-10-2019,98902,3116,55,1.19,804.64,ad_group_4,Asia,Mobile,0.0315
27-05-2015,74528,2912,55,0.85,932.96,ad_group_5,Asia,Mobile,0.0391
15-03-2019,94274,1288,42,0.95,530.31,ad_group_2,North America,Mobile,0.0137
09-06-2020,94966,1564,65,1.17,987.72,ad_group_5,South America,Desktop,0.0165
01-10-2018,84022,4982,43,1.1,824.16,ad_group_4,Asia,Mobile,0.0593
15-01-2015,3410,541,32,2.4,5305.27,AdGroup_31,North,Desktop,0.0118
21-10-2016,79750,1682,61,1.12,494.98,ad_group_3,Asia,Desktop,0.0211
30-11-2019,62059,2439,69,0.89,542.46,ad_group_1,South America,Desktop,0.0393
06-07-2015,86076,1159,32,1.05,655.36,ad_group_2,South America,Desktop,0.0135
21-02-2018,66542,3263,31,1.16,917.29,ad_group_3,Europe,Mobile,0.049
31-08-2016,77950,3021,43,1.02,714.54,ad_group_5,South America,Desktop,0.0388
14-04-2020,73796,1239,46,0.83,575.4,ad_group_2,North America,Desktop,0.0168
17-07-2015,76275,2437,43,1.19,1088.26,ad_group_4,Europe,Desktop,0.032
21-10-2015,96200,2989,47,0.97,1172.46,ad_group_1,Europe,Desktop,0.0311
05-02-2017,54972,4255,56,1.16,687.78,ad_group_1,Asia,Desktop,0.0774
05-02-2016,75485,4195,63,0.96,494.69,ad_group_4,Europe,Mobile,0.0556
03-05-2015,82039,4946,42,1,566.51,ad_group_1,Asia,Desktop,0.0603
22-07-2015,70602,3248,36,0.99,755.81,ad_group_3,Europe,Desktop,0.046
15-04-2017,52999,1347,58,0.93,1192.45,ad_group_1,South America,Desktop,0.0254
10-12-2018,98139,4554,48,0.91,971.3,ad_group_2,North America,Desktop,0.0464
30-09-2019,92801,2490,63,1.1,682.65,ad_group_2,North America,Mobile,0.0268
23-08-2019,84012,2571,46,0.95,838.06,ad_group_4,Europe,Mobile,0.0306
04-09-2019,54703,3809,38,1.12,1173.84,ad_group_2,North America,Mobile,0.0696
15-01-2015,1412,210,72,0.74,2612.84,AdGroup_29,South,Mobile,0.079
27-02-2018,67297,4878,57,0.89,977.75,ad_group_2,North America,Desktop,0.0725
20-07-2019,59763,3224,61,1.09,593.78,ad_group_3,South America,Desktop,0.0539
26-10-2019,91049,3289,66,0.94,471,ad_group_2,South America,Mobile,0.0361
04-05-2017,68830,3457,34,1.06,703.69,ad_group_1,Asia,Mobile,0.0502
09-05-2019,52415,2164,64,1.18,614.39,ad_group_5,South America,Desktop,0.0413
03-10-2016,82466,4131,42,1.08,603.92,ad_group_3,Asia,Mobile,0.0501
02-01-2015,70159,4364,37,1.12,1035.79,ad_group_4,Asia,Mobile,0.0622
15-01-2015,4769,343,96,1.21,7370.83,AdGroup_17,South,Tablet,0.0847
29-11-2016,99823,3523,35,1.08,1140.41,ad_group_4,Asia,Desktop,0.0353
25-06-2019,69136,3461,31,1.16,777.62,ad_group_1,South America,Desktop,0.0501
15-07-2018,99311,4018,39,0.98,1044.03,ad_group_5,Asia,Desktop,0.0405
15-01-2015,4944,60,93,2.3,4833.89,AdGroup_25,East,Mobile,0.035
01-03-2019,91022,2643,48,1.14,978.18,ad_group_5,North America,Desktop,0.029
28-01-2020,83824,2298,65,0.9,699.42,ad_group_4,North America,Mobile,0.0274
10-02-2018,62341,4815,38,1.17,679.41,ad_group_1,Asia,Desktop,0.0772
15-01-2015,1294,205,79,2.77,1111.85,AdGroup_28,East,Desktop,0.0171
20-06-2019,96319,1541,69,1.01,720.79,ad_group_5,Asia,Desktop,0.016
21-06-2020,53863,3431,31,1.14,722.23,ad_group_2,North America,Desktop,0.0637
25-10-2016,76958,1630,42,1.16,840.32,ad_group_4,Asia,Desktop,0.0212
14-11-2016,63074,4444,44,1.05,771.64,ad_group_4,South America,Desktop,0.0705
11-06-2018,93436,2166,43,0.92,721.16,ad_group_5,Asia,Desktop,0.0232
14-11-2015,71458,1526,32,0.84,422.38,ad_group_2,Asia,Mobile,0.0214
10-10-2016,72643,1664,47,0.91,714.68,ad_group_3,South America,Desktop,0.0229
05-12-2018,71633,3281,66,0.9,896.35,ad_group_3,South America,Mobile,0.0458
19-01-2019,84945,3692,33,0.87,669.54,ad_group_4,Asia,Desktop,0.0435
10-12-2016,59254,1296,36,0.85,853.75,ad_group_5,Asia,Mobile,0.0219
06-07-2018,90851,2446,45,0.85,1076.42,ad_group_3,Asia,Desktop,0.0269
04-11-2019,78590,3067,32,0.87,546.71,ad_group_5,Europe,Desktop,0.039
30-08-2017,74973,1453,69,1.03,1034.42,ad_group_1,Asia,Mobile,0.0194
30-07-2018,58346,1026,44,1.08,467.24,ad_group_1,North America,Mobile,0.0176
01-11-2018,82495,1183,55,0.82,803.96,ad_group_4,Europe,Mobile,0.0143
09-11-2018,94553,3244,60,1,429.59,ad_group_5,North America,Mobile,0.0343
05-02-2019,99910,2841,54,1.12,463.87,ad_group_4,Europe,Mobile,0.0284
15-01-2015,1285,281,104,2.49,7181.84,AdGroup_4,East,Tablet,0.1068
10-03-2019,63939,4066,59,1.12,525.61,ad_group_4,Asia,Desktop,0.0636
22-07-2019,85090,1688,46,0.95,636.89,ad_group_4,North America,Desktop,0.0198
16-09-2018,79287,1326,51,1.04,719.06,ad_group_4,Asia,Mobile,0.0167
15-01-2015,4036,427,23,3.21,4886.19,AdGroup_30,West,Desktop,0.1182
15-01-2015,3139,470,101,0.96,969.46,AdGroup_31,West,Tablet,0.1178
02-07-2019,85583,2051,65,0.83,1187.34,ad_group_2,Asia,Mobile,0.024
17-11-2017,73094,4593,45,1.14,801.62,ad_group_2,Asia,Mobile,0.0628
06-03-2017,98392,3938,36,1.13,478.18,ad_group_5,Asia,Mobile,0.04
17-05-2019,87928,4456,66,0.91,714.97,ad_group_1,South America,Desktop,0.0507
25-12-2019,78927,2815,41,1.09,794.12,ad_group_2,South America,Mobile,0.0357
19-09-2019,87936,1233,38,0.94,601.45,ad_group_3,South America,Mobile,0.014
29-03-2018,84813,1205,35,0.87,626.91,ad_group_3,Asia,Mobile,0.0142
25-11-2017,53301,4103,41,1.05,901.17,ad_group_1,Asia,Mobile,0.077
24-06-2016,76086,1432,42,1.14,658.19,ad_group_4,South America,Mobile,0.0188
06-08-2019,69735,4350,52,0.86,911.46,ad_group_3,Asia,Desktop,0.0624
24-10-2019,65989,1023,69,0.96,405.69,ad_group_5,North America,Desktop,0.0155
07-04-2020,69096,1859,70,1.04,674.28,ad_group_4,Asia,Desktop,0.0269
06-04-2015,71879,3089,47,0.86,603.11,ad_group_3,Europe,Desktop,0.043
17-10-2017,98251,1277,55,0.9,769,ad_group_5,South America,Mobile,0.013
17-07-2016,77544,4562,39,1.07,401.55,ad_group_3,South America,Desktop,0.0588
13-05-2017,53634,1511,32,0.93,698.39,ad_group_2,South America,Mobile,0.0282
24-01-2019,88152,1410,32,1.19,507.05,ad_group_2,Asia,Mobile,0.016
